9|0|0|10|0|14|1
8|1|0|10|0|25|1
8|1|0|10|0|27|1
8|1|0|10|0|33|1
8|1|0|10|0|39|1
10|0|0|10|1|50|1
10|0|0|10|0|52|1
10|0|0|10|0|56|1
10|0|0|10|0|72|1
10|0|0|10|0|75|1
10|0|0|10|0|76|1
10|0|0|10|0|77|1
10|0|0|10|0|81|1
10|0|0|10|0|97|1
10|0|0|10|0|99|1
10|0|0|10|0|100|1
10|1|0|10|1|101|1
10|1|0|10|0|102|1
10|1|0|10|0|104|1
10|1|0|10|0|111|1
10|1|0|10|0|113|1
10|1|0|10|0|116|1
10|1|0|10|0|125|1
11|0|0|10|0|126|1
11|0|0|10|0|128|1
11|0|0|10|0|129|1
11|0|0|10|0|135|1
11|0|0|10|0|136|1
11|0|0|10|0|138|1
11|0|0|10|0|141|1
11|0|0|10|0|149|1
11|0|0|10|0|150|1
11|0|0|10|0|156|1
11|0|0|10|0|163|1
11|0|0|10|0|164|1
11|0|0|10|0|174|1
10|1|0|10|0|177|1
10|1|0|10|0|181|1
10|1|0|10|0|188|1
8|1|0|7|-2|191|6
7|0|0|7|-2|202|6
7|0|0|7|0|221|6
5|0|0|7|-2|228|6
3|0|0|7|-2|233|6
3|0|0|7|0|242|6
2|0|0|7|-1|243|6
2|0|0|7|0|246|6
2|0|0|7|0|246|6
2|0|0|7|0|253|6
2|0|0|7|0|258|6
2|0|0|7|0|263|6
1|0|0|7|-1|267|6
0|0|0|7|-1|268|6
0|0|0|7|0|270|6
0|0|0|7|0|283|6
0|0|0|7|0|292|6
0|0|0|7|0|295|6
0|0|0|7|0|309|6
0|0|0|7|0|317|6
0|0|0|7|0|325|6
0|0|0|7|0|326|6
0|0|0|7|0|334|6
0|0|0|7|0|335|6
0|0|0|7|0|350|6
0|0|0|7|0|360|6
0|0|0|7|0|365|6
0|0|0|7|0|372|6
0|0|0|7|0|373|6
0|0|0|7|0|377|6
0|0|0|7|0|382|6
0|0|0|7|0|390|6
0|0|0|7|0|391|6
0|0|0|7|0|397|6
0|0|0|7|0|398|6
0|0|0|7|0|402|6
0|0|0|7|0|413|6
0|0|0|7|0|428|6
0|0|0|7|0|438|6
1|0|0|7|1|444|6
1|0|0|7|0|445|6
1|0|0|7|0|450|6
1|0|0|7|0|469|6
1|0|0|7|0|473|6
2|0|0|7|1|475|6
3|0|0|7|1|477|6
3|0|0|7|0|485|6
3|0|0|7|0|490|6
3|0|0|7|0|492|6
3|0|0|7|0|498|6
3|0|0|7|0|506|6
3|0|0|7|0|510|6
3|0|0|7|0|515|6
3|0|0|7|0|517|6
3|0|0|7|0|518|6
3|0|0|7|0|531|6
3|0|0|7|0|532|6
3|0|0|7|0|540|6
3|0|0|7|0|542|6
3|0|0|7|0|543|6
3|0|0|7|0|554|6
4|0|0|7|1|558|6
4|0|0|7|0|559|6
4|0|0|7|0|566|6
4|0|0|8|0|567|4
4|0|0|8|0|579|4
4|0|0|8|0|584|4
4|0|0|8|0|591|4
4|0|0|9|0|602|3
4|0|0|9|0|603|3
4|0|0|9|0|616|3
4|0|0|9|0|628|3
