0|0|0|0|0|14|10
0|0|0|0|0|25|10
0|0|0|0|0|27|10
0|0|0|0|0|33|10
0|0|0|0|0|39|10
0|0|0|0|0|50|10
0|0|0|0|0|52|10
0|0|0|0|0|56|10
0|0|0|0|0|72|10
0|0|0|0|0|75|10
0|0|0|0|0|76|10
0|0|0|0|0|77|10
0|0|0|0|0|81|10
0|0|0|0|0|97|10
0|0|0|0|0|99|10
0|0|0|0|0|100|10
0|0|0|0|0|101|10
0|0|0|0|0|102|10
0|0|0|0|0|104|10
0|0|0|0|0|111|10
0|0|0|0|0|113|10
0|0|0|0|0|116|10
0|0|0|0|0|125|10
0|0|0|0|0|126|10
0|0|0|0|0|128|10
0|0|0|0|0|129|10
0|0|0|0|0|135|10
0|0|0|0|0|136|10
0|0|0|0|0|138|10
0|0|0|0|0|141|10
0|0|0|0|0|149|10
0|0|0|0|0|150|10
0|0|0|0|0|156|10
0|0|0|0|0|163|10
0|0|0|0|0|164|10
0|0|0|0|0|174|10
0|0|0|0|0|177|10
0|0|0|0|0|181|10
0|0|0|0|0|188|10
0|0|0|0|0|191|10
0|0|0|0|0|202|10
0|0|0|0|0|221|10
0|0|0|0|0|228|10
0|0|0|0|0|233|10
0|0|0|0|0|242|10
0|0|0|0|0|243|10
0|0|0|0|0|246|10
0|0|0|0|0|246|10
0|0|0|0|0|253|10
0|0|0|0|0|258|10
0|0|0|0|0|263|10
0|0|0|0|0|267|10
0|0|0|0|0|268|10
0|0|0|0|0|270|10
0|0|0|0|0|283|10
0|0|0|0|0|292|10
0|0|0|0|0|295|10
0|0|0|0|0|309|10
0|0|0|0|0|317|10
0|0|0|0|0|325|10
0|0|0|0|0|326|10
0|0|0|0|0|334|10
0|0|0|0|0|335|10
0|0|0|0|0|350|10
0|0|0|0|0|360|10
0|0|0|0|0|365|10
0|0|0|0|0|372|10
0|0|0|0|0|373|10
0|0|0|0|0|377|10
0|0|0|0|0|382|10
0|0|0|0|0|390|10
0|0|0|0|0|391|10
0|0|0|0|0|397|10
0|0|0|0|0|398|10
0|0|0|0|0|402|10
0|0|0|0|0|413|10
0|0|0|0|0|428|10
0|0|0|0|0|438|10
0|0|0|0|0|444|10
0|0|0|0|0|445|10
0|0|0|0|0|450|10
0|0|0|0|0|469|10
0|0|0|0|0|473|10
0|0|0|0|0|475|10
0|0|0|0|0|477|10
0|0|0|0|0|485|10
0|0|0|0|0|490|10
0|0|0|0|0|492|10
0|0|0|0|0|498|10
0|0|0|0|0|506|10
0|0|0|0|0|510|10
0|0|0|0|0|515|10
0|0|0|0|0|517|10
0|0|0|0|0|518|10
0|0|0|0|0|531|10
0|0|0|0|0|532|10
0|0|0|0|0|540|10
0|0|0|0|0|542|10
0|0|0|0|0|543|10
0|0|0|0|0|554|10
0|0|0|0|0|558|10
0|0|0|0|0|559|10
0|0|0|0|0|566|10
0|0|0|0|0|567|10
0|0|0|0|0|579|10
0|0|0|0|0|584|10
0|0|0|0|0|591|10
0|0|0|0|0|602|10
0|0|0|0|0|603|10
0|0|0|0|0|616|10
0|0|0|0|0|628|10
0|0|0|0|0|638|10
0|0|0|0|0|649|10
0|0|0|0|0|651|10
0|0|0|0|0|655|10
0|0|0|0|0|663|10
0|0|0|0|0|673|10
0|0|0|0|0|680|10
0|0|0|0|0|701|10
0|0|0|0|0|771|10
0|0|0|0|0|777|10
0|0|0|0|0|784|10
0|0|0|0|0|797|10
0|0|0|0|0|882|10
0|0|0|0|0|888|10
0|0|0|0|0|890|10
0|0|0|0|0|920|10
0|0|0|0|0|928|10
0|0|0|0|0|937|10
0|0|0|0|0|955|10
0|0|0|0|0|1007|10
0|0|0|0|0|1031|10
0|0|0|0|0|1037|10
0|0|0|0|0|1043|10
0|0|0|0|0|1105|10
0|0|0|0|0|1108|10
0|0|0|0|0|1132|10
0|0|0|0|0|1143|10
0|0|0|0|0|1152|10
0|0|0|0|0|1160|10
0|0|0|0|0|1162|10
0|0|0|0|0|1168|10
0|0|0|0|0|1187|10
0|0|0|0|0|1210|10
0|0|0|0|0|1233|10
0|0|0|0|0|1235|10
0|0|0|0|0|1238|10
0|0|0|0|0|1243|10
0|0|0|0|0|1258|10
0|0|0|0|0|1264|10
0|0|0|0|0|1267|10
0|0|0|0|0|1289|10
0|0|0|0|0|1290|10
0|0|0|0|0|1314|10
0|0|0|0|0|1322|10
0|0|0|0|0|1326|10
0|0|0|0|0|1351|10
0|0|0|0|0|1352|10
0|0|0|0|0|1373|10
0|0|0|0|0|1377|10
0|0|0|0|0|1385|10
0|0|0|0|0|1392|10
0|0|0|0|0|1398|10
0|0|0|0|0|1402|10
0|0|0|0|0|1405|10
0|0|0|0|0|1408|10
0|0|0|0|0|1410|10
0|0|0|0|0|1415|10
0|0|0|0|0|1427|10
0|0|0|0|0|1430|10
0|0|0|0|0|1434|10
0|0|0|0|0|1440|10
0|0|0|0|0|1441|10
0|0|0|0|0|1443|10
0|0|0|0|0|1445|10
0|0|0|0|0|1455|10
0|0|0|0|0|1459|10
0|0|0|0|0|1464|10
0|0|0|0|0|1472|10
0|0|0|0|0|1480|10
0|0|0|0|0|1489|10
0|0|0|0|0|1500|10
0|0|0|0|0|1525|10
0|0|0|0|0|1536|10
0|0|0|0|0|1541|10
0|0|0|0|0|1543|10
0|0|0|0|0|1556|10
0|0|0|0|0|1559|10
0|0|0|0|0|1561|10
0|0|0|0|0|1563|10
0|0|0|0|0|1564|10
0|0|0|0|0|1568|10
0|0|0|0|0|1581|10
0|0|0|0|0|1582|10
0|0|0|0|0|1583|10
0|0|0|0|0|1594|10
0|0|0|0|0|1604|10
0|0|0|0|0|1606|10
0|0|0|0|0|1619|10
0|0|0|0|0|1622|10
