10|0|0|12|0|14|0
10|0|0|12|0|25|0
9|1|0|12|0|27|0
9|1|0|12|0|33|0
9|1|0|12|0|39|0
9|1|0|12|0|50|0
10|0|0|12|0|52|0
10|0|0|12|0|56|0
11|0|0|12|1|72|0
12|0|0|12|1|75|0
12|0|0|12|0|76|0
12|0|0|12|0|77|0
12|0|0|12|0|81|0
12|0|0|12|0|97|0
12|0|0|12|0|99|0
12|0|0|12|0|100|0
12|0|0|12|0|101|0
12|0|0|12|0|102|0
12|0|0|12|0|104|0
12|0|0|12|0|111|0
12|0|0|12|0|113|0
12|0|0|12|0|116|0
12|1|0|12|1|125|0
12|1|0|12|0|126|0
12|1|0|12|0|128|4
12|1|0|12|0|129|4
10|1|0|12|-2|135|4
10|1|0|12|0|136|4
11|1|0|12|1|138|4
12|1|0|12|1|141|4
12|1|0|12|0|149|4
12|0|0|12|-1|150|4
12|1|0|12|1|156|4
12|1|0|12|0|163|4
12|1|0|12|0|164|4
12|1|0|12|0|174|4
12|1|0|12|0|177|4
12|0|0|12|-1|181|4
12|0|0|12|0|188|4
12|0|0|12|0|191|4
12|0|0|12|0|202|4
12|0|0|12|0|221|4
12|0|0|12|0|228|4
12|0|0|12|0|233|4
12|0|0|12|0|242|4
12|0|0|12|0|243|4
12|0|0|12|0|246|4
12|0|0|12|0|246|4
12|0|0|12|0|253|4
12|0|0|12|0|258|4
12|0|0|12|0|263|4
12|1|0|12|1|267|4
12|1|0|12|0|268|4
12|1|0|12|0|270|4
12|1|0|12|0|283|4
12|1|0|12|0|292|4
12|1|0|12|0|295|4
12|1|0|12|0|309|4
12|0|0|12|-1|317|4
12|0|0|12|0|325|4
12|0|0|12|0|326|4
12|0|0|12|0|334|4
12|0|0|12|0|335|4
12|0|0|12|0|350|4
12|0|0|12|0|360|4
12|0|0|12|0|365|4
12|0|0|12|0|372|4
11|1|0|12|0|373|4
11|1|0|12|0|377|4
11|1|0|12|0|382|4
11|1|0|12|0|390|4
12|1|0|12|1|391|4
12|1|0|12|0|397|4
13|0|0|12|0|398|4
13|0|0|12|0|402|4
13|0|0|12|0|413|4
13|0|0|12|0|428|4
13|0|0|12|0|438|4
13|0|0|12|0|444|4
13|0|0|12|0|445|4
13|0|0|12|0|450|4
13|0|0|12|0|469|4
13|0|0|12|0|473|4
13|0|0|12|0|475|4
13|0|0|12|0|477|4
13|0|0|12|0|485|4
13|0|0|12|0|490|4
13|0|0|12|0|492|4
13|0|0|12|0|498|4
13|0|0|12|0|506|4
13|0|0|12|0|510|4
13|0|0|12|0|515|4
13|0|0|12|0|517|4
13|0|0|12|0|518|4
13|0|0|12|0|531|4
13|0|0|12|0|532|4
13|0|0|12|0|540|4
