22|1|0|30|-1|14|8
20|1|0|30|-2|25|8
19|1|0|30|-1|27|8
17|1|0|30|-2|33|8
16|0|0|30|-2|39|8
15|0|0|30|-1|50|8
15|0|0|30|0|52|8
15|0|0|30|0|56|8
15|0|0|30|0|72|8
14|0|0|30|-1|75|8
13|0|0|30|-1|76|8
12|0|0|30|-1|77|8
11|0|0|30|-1|81|8
10|0|0|30|-1|97|8
10|0|0|30|0|99|8
10|0|0|30|0|100|8
11|0|0|30|1|101|8
10|0|0|30|-1|102|8
9|0|0|30|-1|104|8
8|0|0|30|-1|111|8
7|0|0|30|-1|113|8
8|0|0|30|1|116|8
7|0|0|30|-1|125|8
8|0|0|30|1|126|8
8|0|0|30|0|128|8
7|0|0|30|-1|129|8
7|0|0|30|0|135|8
8|0|0|30|1|136|8
8|0|0|30|0|138|8
8|0|0|30|0|141|8
8|0|0|30|0|149|8
8|0|0|30|0|150|8
7|0|0|30|-1|156|8
7|0|0|30|0|163|8
7|0|0|30|0|164|8
7|0|0|30|0|174|8
7|0|0|30|0|177|8
7|0|0|30|0|181|8
7|0|0|30|0|188|8
8|0|0|30|1|191|8
8|0|0|30|0|202|8
8|0|0|30|0|221|8
9|0|0|30|1|228|8
9|0|0|30|0|233|8
8|1|0|30|0|242|8
8|1|0|30|0|243|8
8|1|0|30|0|246|8
8|1|0|30|0|246|8
8|1|0|30|0|253|8
8|1|0|30|0|258|8
8|1|0|30|0|263|8
9|0|0|30|0|267|8
9|0|0|30|0|268|8
9|0|0|30|0|270|8
9|0|0|30|0|283|8
9|0|0|30|0|292|8
9|0|0|30|0|295|8
9|0|0|30|0|309|8
9|0|0|30|0|317|8
9|0|0|30|0|325|8
9|0|0|30|0|326|8
9|0|0|30|0|334|8
9|0|0|30|0|335|8
9|0|0|30|0|350|8
9|0|0|30|0|360|8
9|0|0|30|0|365|8
9|0|0|30|0|372|8
9|0|0|30|0|373|8
9|0|0|30|0|377|8
9|0|0|30|0|382|8
9|0|0|30|0|390|8
10|0|0|30|1|391|8
10|0|0|30|0|397|8
