6|0|0|7|-1|14|6
7|0|0|7|1|25|6
7|0|0|7|0|27|6
7|0|0|7|0|33|6
7|0|0|7|0|39|6
7|0|0|7|0|50|6
7|0|0|7|0|52|6
5|0|0|7|-2|56|6
4|0|0|7|-1|72|6
3|0|0|7|-1|75|6
2|0|0|7|-1|76|6
1|0|0|7|-1|77|6
1|0|0|7|0|81|6
1|0|0|7|0|97|6
1|0|0|7|0|99|6
1|0|0|7|0|100|6
1|0|0|7|0|101|6
2|0|0|7|1|102|6
3|0|0|7|1|104|6
4|0|0|7|1|111|6
4|0|0|7|0|113|6
4|0|0|7|0|116|6
4|0|0|7|0|125|6
4|0|0|7|0|126|6
5|0|0|7|1|128|6
5|0|0|7|0|129|6
5|0|0|7|0|135|6
4|0|0|7|-1|136|6
4|0|0|7|0|138|6
3|0|0|7|-1|141|6
3|0|0|7|0|149|6
3|0|0|7|0|150|6
3|0|0|7|0|156|6
3|0|0|7|0|163|6
3|0|0|7|0|164|6
3|0|0|7|0|174|6
3|0|0|7|0|177|6
4|0|0|7|1|181|6
4|0|0|7|0|188|6
4|0|0|7|0|191|6
5|0|0|7|1|202|6
5|0|0|7|0|221|6
5|0|0|7|0|228|6
5|0|0|7|0|233|6
5|0|0|7|0|242|6
5|0|0|7|0|243|6
5|0|0|7|0|246|6
5|0|0|7|0|246|6
5|0|0|7|0|253|6
5|0|0|7|0|258|6
5|0|0|7|0|263|6
6|0|0|7|1|267|6
7|0|0|7|1|268|6
7|0|0|7|0|270|6
7|0|0|7|0|283|6
7|0|0|7|0|292|6
7|0|0|7|0|295|6
7|0|0|7|0|309|6
7|0|0|7|0|317|6
7|0|0|7|0|325|6
7|0|0|7|0|326|6
7|0|0|7|0|334|6
7|0|0|7|0|335|6
7|0|0|7|0|350|6
7|0|0|7|0|360|6
7|0|0|7|0|365|6
7|0|0|7|0|372|6
7|0|0|7|0|373|6
7|0|0|7|0|377|6
7|0|0|7|0|382|6
7|0|0|7|0|390|6
7|0|0|7|0|391|6
7|0|0|7|0|397|6
7|0|0|7|0|398|6
7|0|0|7|0|402|6
7|0|0|7|0|413|6
7|0|0|7|0|428|6
7|0|0|7|0|438|6
7|0|0|7|0|444|6
8|0|0|8|1|445|4
8|0|0|8|0|450|4
8|0|0|8|0|469|4
8|0|0|8|0|473|4
8|0|0|8|0|475|4
9|0|0|9|1|477|3
9|0|0|9|0|485|3
9|0|0|9|0|490|3
9|0|0|9|0|492|3
9|0|0|9|0|498|3
9|0|0|9|0|506|3
9|0|0|9|0|510|3
9|0|0|9|0|515|3
9|0|0|9|0|517|3
9|0|0|9|0|518|3
9|0|0|9|0|531|3
9|0|0|9|0|532|3
9|0|0|9|0|540|3
9|0|0|9|0|542|3
9|0|0|9|0|543|3
9|0|0|9|0|554|3
9|0|0|9|0|558|3
9|0|0|9|0|559|3
9|0|0|9|0|566|3
9|0|0|9|0|567|3
10|0|0|10|1|579|1
10|0|0|10|0|584|1
10|0|0|10|0|591|1
10|0|0|10|0|602|1
10|0|0|10|0|603|1
10|0|0|10|0|616|1
10|0|0|10|0|628|1
10|1|0|10|1|638|1
10|1|0|10|0|649|1
10|1|0|10|0|651|1
10|1|0|10|0|655|1
11|0|0|10|0|663|1
12|0|0|12|1|673|0
12|0|0|12|0|680|0
12|0|0|12|0|701|0
12|0|0|12|0|771|0
12|0|0|12|0|777|0
12|0|0|12|0|784|0
12|0|0|12|0|797|0
12|0|0|12|0|882|0
12|0|0|12|0|888|0
12|0|0|12|0|890|0
12|0|0|12|0|920|0
12|0|0|12|0|928|0
12|0|0|10|0|937|1
12|0|0|10|0|955|1
12|0|0|10|0|1007|1
12|0|0|10|0|1031|1
12|0|0|10|0|1037|1
