9|0|0|10|1|14|1
10|0|0|10|1|25|1
10|0|0|10|0|27|1
10|0|0|10|0|33|1
10|0|0|10|0|39|1
10|0|0|10|0|50|1
10|0|0|10|0|52|1
10|0|0|10|0|56|1
10|0|0|10|0|72|1
10|0|0|10|0|75|1
10|0|0|10|0|76|1
9|1|0|10|0|77|1
10|1|0|10|1|81|1
10|1|0|10|0|97|1
10|1|0|10|0|99|1
10|1|0|10|0|100|1
10|1|0|10|0|101|1
11|0|0|10|0|102|1
11|0|0|10|0|104|1
11|0|0|10|0|111|1
11|0|0|10|0|113|1
11|0|0|10|0|116|1
11|0|0|10|0|125|1
11|0|0|10|0|126|1
11|0|0|10|0|128|1
12|0|0|12|1|129|0
12|0|0|12|0|135|0
12|0|0|12|0|136|0
12|0|0|12|0|138|0
12|0|0|12|0|141|0
12|0|0|12|0|149|0
12|0|0|12|0|150|0
12|1|0|12|1|156|0
12|1|0|12|0|163|0
12|1|0|12|0|164|0
12|1|0|12|0|174|0
12|1|0|12|0|177|0
13|0|0|12|0|181|0
13|0|0|12|0|188|0
13|0|0|12|0|191|0
13|0|0|12|0|202|0
13|0|0|12|0|221|0
13|0|0|12|0|228|0
13|0|0|12|0|233|0
13|0|0|12|0|242|0
13|0|0|12|0|243|0
13|0|0|12|0|246|0
13|0|0|12|0|246|0
13|0|0|12|0|253|0
13|0|0|12|0|258|0
13|0|0|12|0|263|0
13|0|0|12|0|267|0
13|0|0|12|0|268|0
13|0|0|12|0|270|0
13|0|0|12|0|283|0
13|0|0|12|0|292|0
13|0|0|12|0|295|0
13|0|0|12|0|309|0
13|0|0|12|0|317|0
12|1|0|12|0|325|0
12|1|0|12|0|326|0
12|1|0|12|0|334|0
11|2|0|12|0|335|0
12|1|0|12|0|350|0
13|0|0|12|0|360|0
13|0|0|12|0|365|0
12|1|0|12|0|372|0
12|1|0|12|0|373|0
11|2|0|12|0|377|0
11|2|0|10|0|382|1
11|2|0|10|0|390|1
11|2|0|10|0|391|1
12|1|0|10|0|397|1
12|1|0|10|0|398|1
13|0|0|10|0|402|1
12|1|0|10|0|413|1
12|1|0|10|0|428|1
13|0|0|10|0|438|1
13|0|0|10|0|444|1
13|0|0|10|0|445|1
13|0|0|10|0|450|1
13|0|0|10|0|469|1
13|0|0|10|0|473|1
13|0|0|10|0|475|1
13|0|0|10|0|477|1
13|0|0|10|0|485|1
13|0|0|10|0|490|1
13|0|0|10|0|492|1
13|0|0|10|0|498|1
13|0|0|10|0|506|1
13|0|0|10|0|510|1
12|1|0|10|0|515|1
11|2|0|10|0|517|1
11|2|0|10|0|518|1
11|2|0|10|0|531|1
11|2|0|7|0|532|6
12|1|0|7|0|540|6
13|0|0|7|0|542|6
13|0|0|7|0|543|6
13|0|0|7|0|554|6
11|0|0|7|-2|558|6
10|0|0|7|-1|559|6
10|0|0|7|0|566|6
8|0|0|7|-2|567|6
7|0|0|7|-1|579|6
7|0|0|7|0|584|6
7|0|0|7|0|591|6
7|0|0|7|0|602|6
7|0|0|7|0|603|6
7|0|0|7|0|616|6
7|0|0|7|0|628|6
5|0|0|7|-2|638|6
5|0|0|7|0|649|6
5|0|0|7|0|651|6
5|0|0|7|0|655|6
5|0|0|7|0|663|6
5|0|0|7|0|673|6
5|0|0|7|0|680|6
5|0|0|7|0|701|6
5|0|0|7|0|771|6
5|0|0|7|0|777|6
5|0|0|7|0|784|6
5|0|0|7|0|797|6
5|0|0|7|0|882|6
6|0|0|7|1|888|6
7|0|0|7|1|890|6
7|0|0|7|0|920|6
8|0|0|8|1|928|4
8|0|0|8|0|937|4
9|0|0|9|1|955|3
9|0|0|9|0|1007|3
9|0|0|9|0|1031|3
10|0|0|10|1|1037|1
10|0|0|10|0|1043|1
10|0|0|10|0|1105|1
10|0|0|10|0|1108|1
10|0|0|10|0|1132|1
10|0|0|10|0|1143|1
10|0|0|12|0|1152|0
10|0|0|12|0|1160|0
10|0|0|12|0|1162|0
10|0|0|12|0|1168|0
11|0|0|12|1|1187|0
12|0|0|12|1|1210|0
12|1|0|12|1|1233|0
12|1|0|12|0|1235|0
12|1|0|12|0|1238|0
12|1|0|12|0|1243|0
13|0|0|12|0|1258|0
13|0|0|12|0|1264|0
13|0|0|12|0|1267|0
13|0|0|12|0|1289|0
13|0|0|12|0|1290|0
13|0|0|12|0|1314|0
13|0|0|12|0|1322|0
12|1|0|12|0|1326|0
13|0|0|12|0|1351|0
13|0|0|12|0|1352|0
13|0|0|12|0|1373|0
13|0|0|12|0|1377|0
13|0|0|12|0|1385|0
13|0|0|12|0|1392|0
13|0|0|12|0|1398|0
13|0|0|12|0|1402|0
13|0|0|12|0|1405|0
13|0|0|12|0|1408|0
13|0|0|12|0|1410|0
