id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
F,323.1368205207491,0,12,0,0.0,15.458333333333336,8078.420513018764,3255426.8410334312
G,323.1368205207491,0,12,-1,0.0,7.333333333333337,6732.0170941823035,3262158.8581276136
H,323.1368205207491,4,12,2,0.21724786456929712,38.11446300233511,9424.823931855224,3271583.6820594687
I,323.1368205207491,4,12,2,0.21724786456929712,43.727168499489885,12117.630769528147,3283701.3128289967
J,323.1368205207491,8,30,4,0.1737982916554377,40.18191474436372,17503.244444873988,3301204.557273871
A,323.8040438397581,0,12,0,0.0,0.5555555555555558,0.0,3301204.557273871
B,323.8040438397581,0,12,0,0.0,0.0,0.0,3301204.557273871
C,323.8040438397581,1,10,0,0.0,0.0,0.0,3301204.557273871
D,323.8040438397581,6,7,3,0.2859528510038558,50.971517654680945,2781.327280861365,3303985.884554732
E,323.8040438397581,6,7,3,0.2859528510038558,111.31687096623304,5562.65456172273,3309548.539116455
F,323.8040438397581,0,12,-1,0.0,15.458333333333336,4635.545468102276,3314184.084584557
G,323.8040438397581,0,12,-1,0.0,7.333333333333337,3708.43637448182,3317892.5209590388
H,323.8040438397581,4,12,2,0.11120388650149945,38.22566688883661,5562.65456172273,3323455.1755207614
I,323.8040438397581,4,12,2,0.11120388650149945,43.838372385991384,7416.87274896364,3330872.048269725
J,323.8040438397581,8,30,4,0.08896310920119957,40.270877853564926,11125.30912344546,3341997.3573931702
A,324.4033747318653,0,12,0,0.0,0.5555555555555558,0.0,3341997.3573931702
B,324.4033747318653,0,12,0,0.0,0.0,0.0,3341997.3573931702
C,324.4033747318653,1,10,0,0.0,0.0,0.0,3341997.3573931702
D,324.4033747318653,6,7,3,0.25685609661737935,51.22837375129832,2137.126767437109,3344134.484160607
E,324.4033747318653,6,7,3,0.25685609661737935,111.57372706285042,4274.253534874218,3348408.7376954816
F,324.4033747318653,0,12,-1,0.0,15.458333333333336,3561.8779457285154,3351970.61564121
G,324.4033747318653,0,12,-1,0.0,7.333333333333337,2849.502356582812,3354820.117997793
H,324.4033747318653,4,12,3,0.09988848201786972,38.325555370854474,4986.629124019921,3359806.747121813
I,324.4033747318653,4,12,2,0.09988848201786972,43.93826086800925,6411.380302311328,3366218.127424124
J,324.4033747318653,8,30,4,0.07991078561429578,40.35078863917922,9260.88265889414,3375479.0100830183
A,326,1,10,-2,0.0,0.5555555555555558,-1040.9996748238161,3374438.0104081947
B,326,0,12,0,0.0,0.0,-1040.9996748238161,3373397.010733371
C,326,1,10,0,0.0,0.0,-1040.9996748238161,3372356.0110585475
D,326,6,7,3,0.6842679720577232,51.912641723356046,520.4998374119081,3372876.5108959596
E,326,6,7,3,0.6842679720577232,112.25799503490815,2081.9993496476322,3374958.5102456072
F,326,0,12,-1,0.0,15.458333333333336,1561.499512235724,3376520.009757843
G,326,0,12,-1,0.0,7.333333333333337,1040.9996748238161,3377561.0094326665
H,326,4,12,2,0.26610421135578116,38.591659582210255,2081.9993496476322,3379643.008782314
I,326,4,12,2,0.26610421135578116,44.20436507936503,3122.999024471448,3382766.0078067854
J,326,8,30,5,0.26610421135578116,40.616892850535,5725.498211530989,3388491.5060183164
A,330.53342953342957,1,10,0,0.0,0.5555555555555558,0.0,3388491.5060183164
B,330.53342953342957,0,12,-1,0.0,0.0,-18509.872053872055,3369981.6339644445
C,330.53342953342957,1,10,0,0.0,0.0,-18509.872053872055,3351471.7619105726
D,330.53342953342957,6,7,2,1.2952655809798768,53.207907304335926,18509.872053872055,3369981.6339644445
E,330.53342953342957,6,7,3,1.9428983714698154,114.20089340637796,74039.48821548822,3444021.122179933
F,330.53342953342957,0,12,-1,0.0,15.458333333333336,55529.61616161616,3499550.738341549
G,330.53342953342957,0,12,-1,0.0,7.333333333333337,37019.74410774411,3536570.482449293
H,330.53342953342957,4,12,2,0.7555715889049279,39.34723117111518,74039.48821548822,3610609.9706647815
I,330.53342953342957,4,12,2,0.7555715889049279,44.95993666826996,111059.23232323233,3721669.2029880136
J,330.53342953342957,8,30,4,0.6044572711239424,41.22135012165894,185098.72053872058,3906767.923526734
A,330.58750000000003,1,10,1,0.0,0.5555555555555558,17014.204864117353,3923782.1283908514
B,330.58750000000003,0,12,-1,0.0,0.0,0.0,3923782.1283908514
C,330.58750000000003,1,10,0,0.0,0.0,0.0,3923782.1283908514
D,330.58750000000003,6,7,3,0.02317305710162795,53.231080361437556,51042.61459235206,3974824.7429832034
E,330.58750000000003,6,7,2,0.015448704734418632,114.21634211111238,85071.02432058677,4059895.76730379
F,330.58750000000003,0,12,-1,0.0,15.458333333333336,68056.81945646941,4127952.5867602592
G,330.58750000000003,0,12,-1,0.0,7.333333333333337,51042.61459235206,4178995.201352611
H,330.58750000000003,4,12,2,0.009011744428410868,39.356242915543596,85071.02432058677,4264066.225673198
I,330.58750000000003,4,12,2,0.009011744428410868,44.968948412698374,119099.43404882148,4383165.659722019
J,330.58750000000003,8,30,4,0.007209395542728694,41.228559517201674,187156.2535052909,4570321.9132273095
A,331.5809283309286,1,10,0,0.0,0.5555555555555558,0.0,4570321.9132273095
B,331.5809283309286,0,12,-1,0.0,0.0,-17047.404477813856,4553274.508749495
C,331.5809283309286,1,10,0,0.0,0.0,-17047.404477813856,4536227.104271681
D,331.5809283309286,6,7,3,0.4257549989693855,53.656835360406944,34094.80895562771,4570321.913227309
E,331.5809283309286,6,7,3,0.4257549989693855,114.64209711008176,85237.02238906927,4655558.935616378
F,331.5809283309286,0,12,-1,0.0,15.458333333333336,68189.61791125542,4723748.553527633
G,331.5809283309286,0,12,-1,0.0,7.333333333333337,51142.21343344157,4774890.766961074
H,331.5809283309286,4,12,2,0.1655713884880943,39.52181430403169,85237.02238906927,4860127.789350144
I,331.5809283309286,4,12,3,0.1655713884880943,45.13451980118647,136379.23582251085,4996507.025172655
J,331.5809283309286,8,30,4,0.13245711079047545,41.36101662799215,204568.85373376627,5201075.87890642
A,332.9525699168555,1,10,0,0.0,0.5555555555555558,0.0,5201075.87890642
B,332.9525699168555,0,12,-2,0.0,0.0,-33574.318970078886,5167501.559936342
C,332.9525699168555,1,10,0,0.0,0.0,-33574.318970078886,5133927.240966263
D,332.9525699168555,6,7,3,0.5878463939686753,54.24468175437562,16787.159485039443,5150714.4004513025
E,332.9525699168555,6,7,3,0.5878463939686753,115.22994350405044,67148.63794015777,5217863.038391461
F,332.9525699168555,0,12,-1,0.0,15.458333333333336,50361.47845511833,5268224.516846579
G,332.9525699168555,0,12,-1,0.0,7.333333333333337,33574.318970078886,5301798.835816657
H,332.9525699168555,4,12,2,0.22860693098781815,39.75042123501951,67148.63794015777,5368947.473756815
I,332.9525699168555,4,12,2,0.22860693098781815,45.36312673217429,100722.95691023667,5469670.430667052
J,332.9525699168555,8,30,5,0.22860693098781815,41.589623558979966,184658.75433543388,5654329.185002486
A,337.22619047619054,1,10,-1,0.0,0.5555555555555558,-16540.077999586123,5637789.1070029
B,337.22619047619054,0,12,-2,0.0,0.0,-49620.23399875836,5588168.873004141
C,337.22619047619054,1,10,0,0.0,0.0,-49620.23399875836,5538548.639005383
D,337.22619047619054,6,7,3,1.8315516682864412,56.076233422662064,0.0,5538548.639005383
E,337.22619047619054,6,7,3,1.8315516682864412,117.06149517233688,49620.23399875836,5588168.873004141
F,337.22619047619054,0,12,-1,0.0,15.458333333333336,33080.155999172246,5621249.029003314
G,337.22619047619054,0,12,-1,0.0,7.333333333333337,16540.077999586123,5637789.1070029
H,337.22619047619054,4,12,2,0.7122700932225047,40.462691328242016,49620.23399875836,5687409.341001659
I,337.22619047619054,4,12,2,0.7122700932225047,46.075396825396794,82700.38999793062,5770109.730999589
J,337.22619047619054,8,30,5,0.7122700932225047,42.30189365220247,165400.77999586123,5935510.51099545
A,337.9523809523812,1,10,0,0.0,0.5555555555555558,0.0,5935510.51099545
B,337.9523809523812,0,12,-2,0.0,0.0,-30262.831065759616,5905247.67992969
C,337.9523809523812,1,10,0,0.0,0.0,-30262.831065759616,5874984.84886393
D,337.9523809523812,6,7,3,0.3112244897959938,56.38745791245806,15131.415532879808,5890116.26439681
E,337.9523809523812,6,7,3,0.3112244897959938,117.37271966213287,60525.66213151923,5950641.926528329
F,337.9523809523812,0,12,-1,0.0,15.458333333333336,45394.24659863942,5996036.173126969
G,337.9523809523812,0,12,0,0.0,7.333333333333337,45394.24659863942,6041430.419725608
H,337.9523809523812,4,12,2,0.12103174603177533,40.58372307427379,75657.07766439904,6117087.497390007
I,337.9523809523812,4,12,2,0.12103174603177533,46.19642857142857,105919.90873015866,6223007.406120165
J,337.9523809523812,8,30,4,0.09682539682542027,42.398719049027896,166445.5708616779,6389452.976981843
A,344.1050189393941,1,10,1,0.0,0.5555555555555558,15157.006786616086,6404609.983768459
B,344.1050189393941,0,12,-2,0.0,0.0,-15157.006786616086,6389452.976981843
C,344.1050189393941,1,10,0,0.0,0.0,-15157.006786616086,6374295.970195226
D,344.1050189393941,6,7,3,2.636844851576955,59.02430276403501,30314.013573232172,6404609.9837684585
E,344.1050189393941,6,7,3,2.636844851576955,120.00956451370982,75785.03393308043,6480395.017701539
F,344.1050189393941,0,12,-1,0.0,15.458333333333336,60628.027146464345,6541023.044848003
G,344.1050189393941,0,12,0,0.0,7.333333333333337,60628.027146464345,6601651.071994468
H,344.1050189393941,4,12,2,1.0254396645021489,41.60916273877594,90942.04071969651,6692593.112714164
I,344.1050189393941,4,12,2,1.0254396645021489,47.22186823593072,121256.05429292869,6813849.167007092
J,344.1050189393941,8,30,4,0.8203517316017191,43.219070780629615,181884.08143939302,6995733.248446485
A,345.78214285714284,1,10,1,0.0,0.5555555555555558,13103.407754667156,7008836.656201152
B,345.78214285714284,0,12,-2,0.0,0.0,-13103.407754667156,6995733.248446485
C,345.78214285714284,1,10,0,0.0,0.0,-13103.407754667156,6982629.840691818
D,345.78214285714284,6,7,3,0.7187673933208967,59.74307015735591,26206.815509334312,7008836.656201152
E,345.78214285714284,6,7,3,0.7187673933208967,120.72833190703072,65517.038773335786,7074353.694974488
F,345.78214285714284,0,12,-1,0.0,15.458333333333336,52413.631018668624,7126767.325993156
G,345.78214285714284,0,12,0,0.0,7.333333333333337,52413.631018668624,7179180.9570118245
H,345.78214285714284,4,12,2,0.2795206529581264,41.88868339173407,78620.44652800294,7257801.403539827
I,345.78214285714284,4,12,2,0.2795206529581264,47.50138888888885,104827.26203733725,7362628.665577164
J,345.78214285714284,8,30,5,0.2795206529581264,43.49859143358774,170344.300810673,7532972.966387837
A,346.8333333333333,1,10,0,0.0,0.5555555555555558,0.0,7532972.966387837
B,346.8333333333333,0,12,-3,0.0,0.0,-37684.68035714287,7495288.286030694
C,346.8333333333333,1,10,0,0.0,0.0,-37684.68035714287,7457603.605673551
D,346.8333333333333,6,7,4,0.6006802721088401,60.34375042946475,12561.560119047623,7470165.165792598
E,346.8333333333333,6,7,3,0.4505102040816301,121.17884211111235,50246.24047619049,7520411.4062687885
F,346.8333333333333,0,12,-1,0.0,15.458333333333336,37684.68035714287,7558096.086625932
G,346.8333333333333,0,12,0,0.0,7.333333333333337,37684.68035714287,7595780.766983075
H,346.8333333333333,4,12,2,0.17519841269841166,42.063881804432484,62807.80059523811,7658588.567578313
I,346.8333333333333,4,12,2,0.17519841269841166,47.67658730158726,87930.92083333335,7746519.488411646
J,346.8333333333333,8,30,5,0.17519841269841166,43.673789846286155,150738.72142857147,7897258.209840218
A,348.1368205207491,1,10,-1,0.0,0.5555555555555558,-12242.81152164635,7885015.398318571
B,348.1368205207491,0,12,-3,0.0,0.0,-48971.2460865854,7836044.152231986
C,348.1368205207491,1,10,0,0.0,0.0,-48971.2460865854,7787072.9061454
D,348.1368205207491,6,7,3,0.5586373660353356,60.90238779550008,-12242.81152164635,7774830.094623754
E,348.1368205207491,6,7,4,0.7448498213804473,121.92369193249279,36728.43456493905,7811558.529188693
F,348.1368205207491,0,12,-1,0.0,15.458333333333336,24485.6230432927,7836044.152231986
G,348.1368205207491,0,12,0,0.0,7.333333333333337,24485.6230432927,7860529.775275279
H,348.1368205207491,4,12,2,0.21724786456929712,42.28112966900178,48971.2460865854,7909501.021361864
I,348.1368205207491,4,12,2,0.21724786456929712,47.893835166156556,73456.8691298781,7982957.890491743
J,348.1368205207491,8,30,5,0.21724786456929712,43.89103771085545,134670.92673810985,8117628.817229852
A,349.4033747318653,1,10,0,0.0,0.5555555555555558,0.0,8117628.817229852
B,349.4033747318653,0,12,-3,0.0,0.0,-35495.727567603346,8082133.089662248
C,349.4033747318653,1,10,0,0.0,0.0,-35495.727567603346,8046637.362094644
D,349.4033747318653,6,7,3,0.5428089476212352,61.445196743121315,0.0,8046637.362094644
E,349.4033747318653,6,7,3,0.5428089476212352,122.46650088011403,35495.727567603346,8082133.089662248
F,349.4033747318653,0,12,-1,0.0,15.458333333333336,23663.81837840223,8105796.90804065
G,349.4033747318653,0,12,0,0.0,7.333333333333337,23663.81837840223,8129460.726419052
H,349.4033747318653,4,12,1,0.2110923685193692,42.492222037521145,35495.727567603346,8164956.453986656
I,349.4033747318653,4,12,2,0.2110923685193692,48.10492753467592,59159.54594600558,8224115.999932662
J,349.4033747318653,8,30,5,0.2110923685193692,44.10213007937482,118319.09189201116,8342435.091824673
A,355.58750000000003,1,10,-1,0.0,0.5555555555555558,-11590.952487532844,8330844.13933714
B,355.58750000000003,0,12,-3,0.0,0.0,-46363.80995013138,8284480.329387009
C,355.58750000000003,1,10,0,0.0,0.0,-46363.80995013138,8238116.519436878
D,355.58750000000003,6,7,3,2.6503394006291665,64.09553614375048,-11590.952487532844,8226525.566949345
E,355.58750000000003,6,7,3,2.6503394006291665,125.11684028074319,23181.90497506569,8249707.471924411
F,355.58750000000003,0,12,-1,0.0,15.458333333333336,11590.952487532844,8261298.424411944
G,355.58750000000003,0,12,0,0.0,7.333333333333337,11590.952487532844,8272889.376899477
H,355.58750000000003,4,12,2,1.03068754468912,43.52290958221027,34772.85746259853,8307662.234362076
I,355.58750000000003,4,12,2,1.03068754468912,49.135615079365046,57954.76243766422,8365616.99679974
J,355.58750000000003,8,30,4,0.824550035751296,44.92668011512611,104318.5723877956,8469935.569187535
A,356.5809283309286,1,10,0,0.0,0.5555555555555558,0.0,8469935.569187535
B,356.5809283309286,0,12,-3,0.0,0.0,-28254.581308621917,8441680.987878913
C,356.5809283309286,1,10,0,0.0,0.0,-28254.581308621917,8413426.406570291
D,356.5809283309286,6,7,2,0.2838366659795903,64.37937280973007,-9418.19376954064,8404008.21280075
E,356.5809283309286,6,7,3,0.4257549989693855,125.54259527971257,18836.38753908128,8422844.600339832
F,356.5809283309286,0,12,-1,0.0,15.458333333333336,9418.19376954064,8432262.794109372
G,356.5809283309286,0,12,0,0.0,7.333333333333337,9418.19376954064,8441680.987878913
H,356.5809283309286,4,12,2,0.1655713884880943,43.688480970698365,28254.581308621917,8469935.569187535
I,356.5809283309286,4,12,1,0.1655713884880943,49.30118646785314,37672.77507816256,8507608.344265698
J,356.5809283309286,8,30,4,0.13245711079047545,45.05913722591659,75345.55015632512,8582953.894422023
A,362.9523809523812,1,10,0,0.0,0.5555555555555558,0.0,8582953.894422023
B,362.9523809523812,0,12,-3,0.0,0.0,-27677.73775166605,8555276.156670356
C,362.9523809523812,1,10,0,0.0,0.0,-27677.73775166605,8527598.41891869
D,362.9523809523812,6,7,2,1.82041503470074,66.19978784443082,-9225.912583888683,8518372.5063348
E,362.9523809523812,6,7,2,1.82041503470074,127.36301031441332,9225.912583888683,8527598.41891869
F,362.9523809523812,0,12,-1,0.0,15.458333333333336,0.0,8527598.41891869
G,362.9523809523812,0,12,-1,0.0,7.333333333333337,-9225.912583888683,8518372.5063348
H,362.9523809523812,4,12,2,1.0619087702420982,44.75038974094046,9225.912583888683,8527598.41891869
I,362.9523809523812,4,12,2,1.0619087702420982,50.36309523809524,27677.73775166605,8555276.156670356
J,362.9523809523812,8,30,4,0.8495270161936785,45.90866424211026,64581.38808722078,8619857.544757577
A,369.1050189393941,1,10,-1,0.0,0.5555555555555558,-7030.571789321704,8612826.972968254
B,369.1050189393941,0,12,-3,0.0,0.0,-28122.287157286817,8584704.685810968
C,369.1050189393941,1,10,0,0.0,0.0,-28122.287157286817,8556582.398653682
D,369.1050189393941,6,7,2,1.7578965677179699,67.95768441214878,-14061.143578643409,8542521.25507504
E,369.1050189393941,6,7,3,2.636844851576955,129.99985516599028,7030.571789321704,8549551.826864362
F,369.1050189393941,0,12,-1,0.0,15.458333333333336,0.0,8549551.826864362
G,369.1050189393941,0,12,-1,0.0,7.333333333333337,-7030.571789321704,8542521.25507504
H,369.1050189393941,4,12,1,0.5127198322510748,45.263109573191535,0.0,8542521.25507504
I,369.1050189393941,4,12,2,1.0254396645021489,51.38853490259739,14061.143578643409,8556582.398653682
J,369.1050189393941,8,30,4,0.8203517316017191,46.72901597371198,42183.430735930226,8598765.829389613
A,370.78214285714284,1,10,-1,0.0,0.5555555555555558,-4781.228709753734,8593984.60067986
B,370.78214285714284,0,12,-3,0.0,0.0,-19124.914839014935,8574859.685840845
C,370.78214285714284,1,10,0,0.0,0.0,-19124.914839014935,8555734.77100183
D,370.78214285714284,6,7,3,0.7187673933208967,68.67645180546968,-4781.228709753734,8550953.542292077
E,370.78214285714284,6,7,2,0.479178262213931,130.47903342820422,4781.228709753734,8555734.77100183
F,370.78214285714284,0,12,-1,0.0,15.458333333333336,0.0,8555734.77100183
G,370.78214285714284,0,12,-1,0.0,7.333333333333337,-4781.228709753734,8550953.542292077
H,370.78214285714284,4,12,1,0.13976032647906328,45.4028698996706,0.0,8550953.542292077
I,370.78214285714284,4,12,1,0.13976032647906328,51.528295229076456,4781.228709753734,8555734.77100183
J,370.78214285714284,8,30,4,0.22361652236650112,46.95263249607848,23906.14354876867,8579640.914550599
A,375.12148962148973,1,10,0,0.0,0.5555555555555558,0.0,8579640.914550599
B,375.12148962148973,0,12,-3,0.0,0.0,-12624.177845368935,8567016.73670523
C,375.12148962148973,1,10,0,0.0,0.0,-12624.177845368935,8554392.558859862
D,375.12148962148973,6,7,2,1.239813361241967,69.91626516671165,-4208.059281789645,8550184.499578074
E,375.12148962148973,6,7,2,1.239813361241967,131.7188467894462,4208.059281789645,8554392.558859862
F,375.12148962148973,0,12,0,0.0,15.458333333333336,4208.059281789645,8558600.618141651
G,375.12148962148973,0,12,-1,0.0,7.333333333333337,0.0,8558600.618141651
H,375.12148962148973,4,12,2,0.7232244607244808,46.12609436039508,8416.11856357929,8567016.73670523
I,375.12148962148973,4,12,1,0.3616122303622406,51.889907459438696,12624.177845368935,8579640.914550599
J,375.12148962148973,8,30,3,0.4339346764346884,47.38656717251317,25248.35569073787,8604889.270241337
A,379.48124098124117,1,10,0,0.0,0.5555555555555558,0.0,8604889.270241337
B,379.48124098124117,0,12,-3,0.0,0.0,-7830.796963618273,8597058.473277718
C,379.48124098124117,1,10,0,0.0,0.0,-7830.796963618273,8589227.676314099
D,379.48124098124117,6,7,3,1.868464868464904,71.78473003517655,0.0,8589227.676314099
E,379.48124098124117,6,7,2,1.2456432456432691,132.96449003508945,5220.531309078849,8594448.207623178
F,379.48124098124117,0,12,0,0.0,15.458333333333336,5220.531309078849,8599668.738932258
G,379.48124098124117,0,12,0,0.0,7.333333333333337,5220.531309078849,8604889.270241337
H,379.48124098124117,4,12,1,0.3633126133126203,46.4894069737077,7830.796963618273,8612720.067204956
I,379.48124098124117,4,12,1,0.3633126133126203,52.25322007275132,10441.062618157697,8623161.129823113
J,379.48124098124117,8,30,3,0.4359751359751441,47.82254230848831,18271.85958177597,8641432.989404889
A,382,1,10,0,0.0,0.5555555555555558,0.0,8641432.989404889
B,382,1,10,-5,0.0,0.0,-4810.829725829362,8636622.159679059
C,382,1,10,0,0.0,0.0,-4810.829725829362,8631811.329953229
D,382,6,7,2,0.7196454339310938,72.50437546910764,-2886.4978354976174,8628924.83211773
E,382,6,7,2,0.7196454339310938,133.68413546902056,-962.1659451658725,8627962.666172564
F,382,0,12,0,0.0,15.458333333333336,-962.1659451658725,8627000.500227397
G,382,0,12,0,0.0,7.333333333333337,-962.1659451658725,8626038.33428223
H,382,4,12,1,0.20989658489656912,46.69930355860427,0.0,8626038.33428223
I,382,4,12,2,0.41979316979313797,52.67301324254446,1924.331890331745,8627962.666172562
J,382,8,30,3,0.25187590187588277,48.07441821036419,4810.829725829362,8632773.495898392
A,391,6,7,-3,0.0,0.5555555555555558,-10557,8622216.495898392
B,391,1,10,0,0.0,0.0,-10557,8611659.495898392
C,391,1,10,0,0.0,0.0,-10557,8601102.495898392
D,391,6,7,1,1.285714285714286,73.79008975482193,-7038,8594064.495898392
E,391,6,7,1,1.285714285714286,134.96984975473484,-3519,8590545.495898392
F,391,0,12,0,0.0,15.458333333333336,-3519,8587026.495898392
G,391,0,12,0,0.0,7.333333333333337,-3519,8583507.495898392
H,391,4,12,0,0.0,46.69930355860427,-3519,8579988.495898392
I,391,4,12,1,0.7500000000000003,53.42301324254446,0,8579988.495898392
J,391,8,30,2,0.5999999999999999,48.674418210364195,7038,8587026.495898392
A,392.94897959183686,6,7,1,0.2784256559766944,0.8339812115322502,14539.112244897964,8601565.60814329
B,392.94897959183686,1,10,0,0.0,0.0,14539.112244897964,8616104.720388189
C,392.94897959183686,1,10,0,0.0,0.0,14539.112244897964,8630643.832633087
D,392.94897959183686,6,7,0,0.0,73.79008975482193,14539.112244897964,8645182.944877986
E,392.94897959183686,6,7,0,0.0,134.96984975473484,14539.112244897964,8659722.057122884
F,392.94897959183686,0,12,0,0.0,15.458333333333336,14539.112244897964,8674261.169367783
G,392.94897959183686,0,12,1,0.0,7.333333333333337,29078.224489795928,8703339.393857578
H,392.94897959183686,4,12,0,0.0,46.69930355860427,29078.224489795928,8732417.618347373
I,392.94897959183686,4,12,0,0.0,53.42301324254446,29078.224489795928,8761495.842837168
J,392.94897959183686,8,30,1,0.06496598639456198,48.739384196758756,43617.33673469389,8805113.179571861
A,400.12148962148973,6,7,0,0.0,0.8339812115322502,0.0,8805113.179571861
B,400.12148962148973,1,10,0,0.0,0.0,0.0,8805113.179571861
C,400.12148962148973,1,10,0,0.0,0.0,0.0,8805113.179571861
D,400.12148962148973,6,7,1,1.0246442899504102,74.81473404477235,14024.666498467472,8819137.846070329
E,400.12148962148973,6,7,1,1.0246442899504102,135.99449404468524,28049.332996934943,8847187.179067263
F,400.12148962148973,0,12,-1,0.0,15.458333333333336,14024.666498467472,8861211.84556573
G,400.12148962148973,0,12,0,0.0,7.333333333333337,14024.666498467472,8875236.512064198
H,400.12148962148973,4,12,0,0.0,46.69930355860427,14024.666498467472,8889261.178562665
I,400.12148962148973,4,12,0,0.0,53.42301324254446,14024.666498467472,8903285.845061133
J,400.12148962148973,8,30,1,0.2390836676550956,48.97846786441385,28049.332996934943,8931335.178058067
A,404.48124098124117,6,7,1,0.6228216228216348,1.456802834353885,11276.334474608246,8942611.512532676
B,404.48124098124117,1,10,0,0.0,0.0,11276.334474608246,8953887.847007284
C,404.48124098124117,1,10,0,0.0,0.0,11276.334474608246,8965164.181481892
D,404.48124098124117,6,7,0,0.0,74.81473404477235,11276.334474608246,8976440.5159565
E,404.48124098124117,6,7,1,0.6228216228216348,136.6173156675069,22552.66894921649,8998993.184905717
F,404.48124098124117,0,12,-1,0.0,15.458333333333336,11276.334474608246,9010269.519380325
G,404.48124098124117,0,12,-1,0.0,7.333333333333337,0.0,9010269.519380325
H,404.48124098124117,4,12,0,0.0,46.69930355860427,0.0,9010269.519380325
I,404.48124098124117,4,12,0,0.0,53.42301324254446,0.0,9010269.519380325
J,404.48124098124117,8,30,1,0.14532504532504803,49.123792909738896,11276.334474608246,9021545.853854934
A,417.94897959183686,6,7,0,0.0,1.456802834353885,0.0,9021545.853854934
B,417.94897959183686,1,10,0,0.0,0.0,0.0,9021545.853854934
C,417.94897959183686,1,10,0,0.0,0.0,0.0,9021545.853854934
D,417.94897959183686,6,7,1,1.9239626586565275,76.73869670342887,9829.641333156562,9031375.495188091
E,417.94897959183686,6,7,1,1.9239626586565275,138.54127832616342,19659.282666313124,9051034.777854403
F,417.94897959183686,0,12,-1,0.0,15.458333333333336,9829.641333156562,9060864.41918756
G,417.94897959183686,0,12,-2,0.0,7.333333333333337,-9829.641333156562,9051034.777854403
H,417.94897959183686,4,12,0,0.0,46.69930355860427,-9829.641333156562,9041205.136521246
I,417.94897959183686,4,12,0,0.0,53.42301324254446,-9829.641333156562,9031375.49518809
J,417.94897959183686,8,30,1,0.44892462035318953,49.572717530092085,0.0,9031375.49518809
A,419.646774253031,6,7,1,0.24254209445630953,1.6993449288101945,4217.878292237045,9035593.373480326
B,419.646774253031,1,10,0,0.0,0.0,4217.878292237045,9039811.251772562
C,419.646774253031,1,10,0,0.0,0.0,4217.878292237045,9044029.130064799
D,419.646774253031,6,7,0,0.0,76.73869670342887,4217.878292237045,9048247.008357035
E,419.646774253031,6,7,2,0.24254209445630953,138.78382042061972,12653.634876711136,9060900.643233746
F,419.646774253031,0,12,-1,0.0,15.458333333333336,8435.75658447409,9069336.399818221
G,419.646774253031,0,12,-2,0.0,7.333333333333337,0.0,9069336.399818221
H,419.646774253031,4,12,0,0.0,46.69930355860427,0.0,9069336.399818221
I,419.646774253031,4,12,0,0.0,53.42301324254446,0.0,9069336.399818221
J,419.646774253031,8,30,1,0.05659315537313886,49.62931068546522,4217.878292237045,9073554.278110458
A,428,6,7,1,1.193317963852711,2.8926628926629054,3575.180619702721,9077129.458730161
B,428,1,10,0,0.0,0.0,3575.180619702721,9080704.639349865
C,428,6,7,-3,0.0,0.0,-7150.361239405442,9073554.27811046
D,428,6,7,1,1.193317963852711,77.93201466728158,-3575.180619702721,9069979.097490756
E,428,6,7,1,1.193317963852711,139.97713838447243,0.0,9069979.097490756
F,428,0,12,-1,0.0,15.458333333333336,-3575.180619702721,9066403.916871052
G,428,0,12,-2,0.0,7.333333333333337,-10725.541859108162,9055678.375011943
H,428,4,12,0,0.0,46.69930355860427,-10725.541859108162,9044952.833152834
I,428,4,12,0,0.0,53.42301324254446,-10725.541859108162,9034227.291293725
J,428,8,30,1,0.2784408582322991,49.90775154369752,-7150.361239405442,9027076.93005432
A,444.646774253031,6,7,0,0.0,2.8926628926629054,0.0,9027076.93005432
B,444.646774253031,1,10,0,0.0,0.0,0.0,9027076.93005432
C,444.646774253031,6,7,0,0.0,0.0,0.0,9027076.93005432
D,444.646774253031,6,7,0,0.0,77.93201466728158,0.0,9027076.93005432
E,444.646774253031,6,7,-1,0.0,139.97713838447243,-7558.995162301528,9019517.93489202
F,444.646774253031,0,12,-1,0.0,15.458333333333336,-15117.990324603055,9004399.944567416
G,444.646774253031,0,12,-2,0.0,7.333333333333337,-30235.98064920611,8974163.96391821
H,444.646774253031,4,12,0,0.0,46.69930355860427,-30235.98064920611,8943927.983269002
I,444.646774253031,4,12,0,0.0,53.42301324254446,-30235.98064920611,8913692.002619796
J,444.646774253031,8,30,1,0.5548924751010341,50.46264401879856,-22676.98548690458,8891015.017132891
A,445,6,7,0,0.0,2.8926628926629054,0.0,8891015.017132891
B,445,1,10,0,0.0,0.0,0.0,8891015.017132891
C,445,6,7,0,0.0,0.0,0.0,8891015.017132891
D,445,6,7,0,0.0,77.93201466728158,0.0,8891015.017132891
E,445,4,8,1,0.0,139.97713838447243,157.1854574011934,8891172.202590292
F,445,0,12,-1,0.0,15.458333333333336,0.0,8891172.202590292
G,445,0,12,-2,0.0,7.333333333333337,-314.3709148023868,8890857.83167549
H,445,4,12,0,0.0,46.69930355860427,-314.3709148023868,8890543.460760688
I,445,4,12,0,0.0,53.42301324254446,-314.3709148023868,8890229.089845886
J,445,8,30,0,0.0,50.46264401879856,-314.3709148023868,8889914.718931084
